# ENERGY DEMAND GROUP 01,,,,,
# Apartment block in Eindhoven with an annual energy consumption of 5.68e+10 J.,,,,,
#,,,,,
# time [s], power [kW],,Required kWh,,Total required kWh
135900,1.605341,,0.40133525,,
136800,1.395242,,0.3488105,,
137700,1.32055,,0.3301375,,
138600,1.40339,,0.3508475,,
139500,1.420458,,0.3551145,,
140400,1.340696,,0.335174,,
141300,1.268924,,0.317231,,
142200,1.348526,,0.3371315,,
143100,1.364926,,0.3412315,,
144000,1.474212,,0.368553,,
144900,1.395293,,0.34882325,,
145800,1.482822,,0.3707055,,
146700,1.500855,,0.37521375,,
147600,1.552592,,0.388148,,
148500,1.469477,,0.36736925,,
149400,1.56166,,0.390415,,
150300,1.580652,,0.395163,,
151200,1.609046,,0.4022615,,
152100,1.522909,,0.38072725,,
153000,1.618443,,0.40461075,,
153900,1.638126,,0.4095315,,
154800,1.66172,,0.41543,,
155700,1.572762,,0.3931905,,
156600,1.671425,,0.41785625,,
157500,1.691751,,0.42293775,,
158400,1.624631,,0.40615775,,
159300,1.537659,,0.38441475,,
160200,1.634119,,0.40852975,,
161100,1.653992,,0.413498,,
162000,1.621386,,0.4053465,,
162900,1.534588,,0.383647,,
163800,1.630855,,0.40771375,,
164700,1.650689,,0.41267225,,
165600,1.19852,,0.29963,,
166500,1.134359,,0.28358975,,
167400,1.20552,,0.30138,,
168300,1.220181,,0.30504525,,
169200,0.631432,,0.157858,,
170100,0.597629,,0.14940725,,
171000,0.635119,,0.15877975,,
171900,0.642843,,0.16071075,,
172800,0.128227,,0.03205675,,
173700,0.121363,,0.03034075,,
174600,0.128976,,0.032244,,
175500,0.130544,,0.032636,,
176400,0.109417,,0.02735425,,
177300,0.10356,,0.02589,,
178200,0.110056,,0.027514,,
179100,0.111394,,0.0278485,,
180000,0.096407,,0.02410175,,
180900,0.091246,,0.0228115,,
181800,0.09697,,0.0242425,,
182700,0.09815,,0.0245375,,
183600,0.099075,,0.02476875,,
184500,0.093771,,0.02344275,,
185400,0.099653,,0.02491325,,
186300,0.100865,,0.02521625,,
187200,0.094587,,0.02364675,,
188100,0.089524,,0.022381,,
189000,0.09514,,0.023785,,
189900,0.096297,,0.02407425,,
190800,0.097599,,0.02439975,,
191700,0.092374,,0.0230935,,
192600,0.098169,,0.02454225,,
193500,0.099363,,0.02484075,,
194400,0.208658,,0.0521645,,
195300,0.197488,,0.049372,,
196200,0.209877,,0.05246925,,
197100,0.212429,,0.05310725,,
198000,0.851635,,0.21290875,,
198900,0.806044,,0.201511,,
199800,0.856609,,0.21415225,,
200700,0.867026,,0.2167565,,
201600,1.946339,,0.48658475,,
202500,1.842145,,0.46053625,,
203400,1.957706,,0.4894265,,
204300,1.981514,,0.4953785,,
205200,2.12218,,0.530545,,
206100,2.008572,,0.502143,,
207000,2.134574,,0.5336435,,
207900,2.160533,,0.54013325,,
208800,2.174833,,0.54370825,,
209700,2.058407,,0.51460175,,
210600,2.187535,,0.54688375,,
211500,2.214138,,0.5535345,,
212400,1.882806,,0.4707015,,
213300,1.782013,,0.44550325,,
214200,1.893802,,0.4734505,,
215100,1.916833,,0.47920825,,
216000,1.8824,,0.4706,,
216900,1.781629,,0.44540725,,
217800,1.893394,,0.4733485,,
218700,1.91642,,0.479105,,
219600,1.818336,,0.454584,,
220500,1.720994,,0.4302485,,
221400,1.828955,,0.45723875,,
222300,1.851198,,0.4627995,,
223200,1.608922,,0.4022305,,
224100,1.522791,,0.38069775,,
225000,1.618319,,0.40457975,,
225900,1.638,,0.4095,,
226800,1.546023,,0.38650575,,
227700,1.463259,,0.36581475,,
228600,1.555052,,0.388763,,
229500,1.573964,,0.393491,,
230400,1.699987,,0.42499675,,
231300,1.608981,,0.40224525,,
232200,1.709915,,0.42747875,,
233100,1.73071,,0.4326775,,
234000,1.79037,,0.4475925,,
234900,1.694526,,0.4236315,,
235800,1.800827,,0.45020675,,
236700,1.822727,,0.45568175,,
237600,1.85547,,0.4638675,,
238500,1.756141,,0.43903525,,
239400,1.866307,,0.46657675,,
240300,1.889004,,0.472251,,
241200,1.916211,,0.47905275,,
242100,1.81363,,0.4534075,,
243000,1.927402,,0.4818505,,
243900,1.950842,,0.4877105,,
244800,1.873442,,0.4683605,,
245700,1.77315,,0.4432875,,
246600,1.884383,,0.47109575,,
247500,1.9073,,0.476825,,
248400,1.8697,,0.467425,,
249300,1.769609,,0.44240225,,
250200,1.88062,,0.470155,,
251100,1.903491,,0.47587275,,
252000,1.382073,,0.34551825,,
252900,1.308086,,0.3270215,,
253800,1.390144,,0.347536,,
254700,1.40705,,0.3517625,,
255600,0.728135,,0.18203375,,
256500,0.689155,,0.17228875,,
257400,0.732387,,0.18309675,,
258300,0.741294,,0.1853235,,
259200,0.12569,,0.0314225,,
260100,0.118961,,0.02974025,,
261000,0.126424,,0.031606,,
261900,0.127961,,0.03199025,,
262800,0.107252,,0.026813,,
263700,0.101511,,0.02537775,,
264600,0.107879,,0.02696975,,
265500,0.10919,,0.0272975,,
266400,0.0945,,0.023625,,
267300,0.089441,,0.02236025,,
268200,0.095052,,0.023763,,
269100,0.096208,,0.024052,,
270000,0.097115,,0.02427875,,
270900,0.091916,,0.022979,,
271800,0.097682,,0.0244205,,
272700,0.09887,,0.0247175,,
273600,0.092716,,0.023179,,
274500,0.087753,,0.02193825,,
275400,0.093257,,0.02331425,,
276300,0.094392,,0.023598,,
277200,0.095668,,0.023917,,
278100,0.090546,,0.0226365,,
279000,0.096227,,0.02405675,,
279900,0.097397,,0.02434925,,
280800,0.20453,,0.0511325,,
281700,0.193581,,0.04839525,,
282600,0.205724,,0.051431,,
283500,0.208226,,0.0520565,,
284400,0.834785,,0.20869625,,
285300,0.790096,,0.197524,,
286200,0.839661,,0.20991525,,
287100,0.849872,,0.212468,,
288000,1.90783,,0.4769575,,
288900,1.805697,,0.45142425,,
289800,1.918972,,0.479743,,
290700,1.942309,,0.48557725,,
291600,2.080192,,0.520048,,
292500,1.968832,,0.492208,,
293400,2.092341,,0.52308525,,
294300,2.117786,,0.5294465,,
295200,2.131803,,0.53295075,,
296100,2.017681,,0.50442025,,
297000,2.144254,,0.5360635,,
297900,2.170331,,0.54258275,,
298800,1.845554,,0.4613885,,
299700,1.746755,,0.43668875,,
300600,1.856333,,0.46408325,,
301500,1.878908,,0.469727,,
302400,1.845157,,0.46128925,,
303300,1.746379,,0.43659475,,
304200,1.855933,,0.46398325,,
305100,1.878504,,0.469626,,
306000,1.782359,,0.44558975,,
306900,1.686944,,0.421736,,
307800,1.792769,,0.44819225,,
308700,1.814571,,0.45364275,,
309600,1.577089,,0.39427225,,
310500,1.492662,,0.3731655,,
311400,1.5863,,0.396575,,
312300,1.605591,,0.40139775,,
313200,1.515434,,0.3788585,,
314100,1.434308,,0.358577,,
315000,1.524285,,0.38107125,,
315900,1.542822,,0.3857055,,
316800,1.666352,,0.416588,,
317700,1.577147,,0.39428675,,
318600,1.676084,,0.419021,,
319500,1.696468,,0.424117,,
320400,1.754947,,0.43873675,,
321300,1.660999,,0.41524975,,
322200,1.765197,,0.44129925,,
323100,1.786664,,0.446666,,
324000,1.818759,,0.45468975,,
324900,1.721395,,0.43034875,,
325800,1.829381,,0.45734525,,
326700,1.851629,,0.46290725,,
327600,1.878298,,0.4695745,,
328500,1.777747,,0.44443675,,
329400,1.889268,,0.472317,,
330300,1.912244,,0.478061,,
331200,1.836375,,0.45909375,,
332100,1.738068,,0.434517,,
333000,1.8471,,0.461775,,
333900,1.869564,,0.467391,,
334800,1.832708,,0.458177,,
335700,1.734597,,0.43364925,,
336600,1.843411,,0.46085275,,
337500,1.86583,,0.4664575,,
338400,1.354728,,0.338682,,
339300,1.282205,,0.32055125,,
340200,1.36264,,0.34066,,
341100,1.379212,,0.344803,,
342000,0.713728,,0.178432,,
342900,0.67552,,0.16888,,
343800,0.717897,,0.17947425,,
344700,0.726627,,0.18165675,,
345600,0.168866,,0.0422165,,
346500,0.159826,,0.0399565,,
347400,0.169852,,0.042463,,
348300,0.171918,,0.0429795,,
349200,0.144095,,0.03602375,,
350100,0.136381,,0.03409525,,
351000,0.144936,,0.036234,,
351900,0.146699,,0.03667475,,
352800,0.126962,,0.0317405,,
353700,0.120165,,0.03004125,,
354600,0.127703,,0.03192575,,
355500,0.129256,,0.032314,,
356400,0.130475,,0.03261875,,
357300,0.12349,,0.0308725,,
358200,0.131237,,0.03280925,,
359100,0.132833,,0.03320825,,
360000,0.124565,,0.03114125,,
360900,0.117897,,0.02947425,,
361800,0.125293,,0.03132325,,
362700,0.126816,,0.031704,,
363600,0.128531,,0.03213275,,
364500,0.12165,,0.0304125,,
365400,0.129282,,0.0323205,,
366300,0.130854,,0.0327135,,
367200,0.274789,,0.06869725,,
368100,0.260078,,0.0650195,,
369000,0.276394,,0.0690985,,
369900,0.279755,,0.06993875,,
370800,1.121546,,0.2803865,,
371700,1.061505,,0.26537625,,
372600,1.128096,,0.282024,,
373500,1.141815,,0.28545375,,
374400,2.563196,,0.640799,,
375300,2.42598,,0.606495,,
376200,2.578166,,0.6445415,,
377100,2.60952,,0.65238,,
378000,2.794767,,0.69869175,,
378900,2.645154,,0.6612885,,
379800,2.811089,,0.70277225,,
380700,2.845276,,0.711319,,
381600,2.864108,,0.716027,,
382500,2.710783,,0.67769575,,
383400,2.880835,,0.72020875,,
384300,2.91587,,0.7289675,,
385200,2.479528,,0.619882,,
386100,2.34679,,0.5866975,,
387000,2.494009,,0.62350225,,
387900,2.52434,,0.631085,,
388800,2.478994,,0.6197485,,
389700,2.346285,,0.58657125,,
390600,2.493472,,0.623368,,
391500,2.523796,,0.630949,,
392400,2.394625,,0.59865625,,
393300,2.266432,,0.566608,,
394200,2.40861,,0.6021525,,
395100,2.437902,,0.6094755,,
396000,2.118841,,0.52971025,,
396900,2.005413,,0.50135325,,
397800,2.131216,,0.532804,,
398700,2.157135,,0.53928375,,
399600,2.036007,,0.50900175,,
400500,1.927013,,0.48175325,,
401400,2.047898,,0.5119745,,
402300,2.072803,,0.51820075,,
403200,2.238768,,0.559692,,
404100,2.118919,,0.52972975,,
405000,2.251843,,0.56296075,,
405900,2.279228,,0.569807,,
406800,2.357797,,0.58944925,,
407700,2.231576,,0.557894,,
408600,2.371567,,0.59289175,,
409500,2.400408,,0.600102,,
410400,2.443529,,0.61088225,,
411300,2.312719,,0.57817975,,
412200,2.4578,,0.61445,,
413100,2.48769,,0.6219225,,
414000,2.52352,,0.63088,,
414900,2.388428,,0.597107,,
415800,2.538258,,0.6345645,,
416700,2.569127,,0.64228175,,
417600,2.467196,,0.616799,,
418500,2.335119,,0.58377975,,
419400,2.481605,,0.62040125,,
420300,2.511785,,0.62794625,,
421200,2.462268,,0.615567,,
422100,2.330455,,0.58261375,,
423000,2.476649,,0.61916225,,
423900,2.506768,,0.626692,,
424800,1.820096,,0.455024,,
425700,1.72266,,0.430665,,
426600,1.830726,,0.4576815,,
427500,1.85299,,0.4632475,,
428400,0.958904,,0.239726,,
429300,0.907571,,0.22689275,,
430200,0.964505,,0.24112625,,
431100,0.976234,,0.2440585,,
432000,0.28296,,0.07074,,
432900,0.267813,,0.06695325,,
433800,0.284613,,0.07115325,,
434700,0.288074,,0.0720185,,
435600,0.241452,,0.060363,,
436500,0.228526,,0.0571315,,
437400,0.242862,,0.0607155,,
438300,0.245816,,0.061454,,
439200,0.212743,,0.05318575,,
440100,0.201355,,0.05033875,,
441000,0.213986,,0.0534965,,
441900,0.216588,,0.054147,,
442800,0.21863,,0.0546575,,
443700,0.206926,,0.0517315,,
444600,0.219907,,0.05497675,,
445500,0.222581,,0.05564525,,
446400,0.208728,,0.052182,,
447300,0.197554,,0.0493885,,
448200,0.209947,,0.05248675,,
449100,0.2125,,0.053125,,
450000,0.215373,,0.05384325,,
450900,0.203843,,0.05096075,,
451800,0.216631,,0.05415775,,
452700,0.219265,,0.05481625,,
453600,0.460449,,0.11511225,,
454500,0.4358,,0.10895,,
455400,0.463139,,0.11578475,,
456300,0.468771,,0.11719275,,
457200,1.879317,,0.46982925,,
458100,1.778711,,0.44467775,,
459000,1.890293,,0.47257325,,
459900,1.913281,,0.47832025,,
460800,4.295017,,1.07375425,,
461700,4.065091,,1.01627275,,
462600,4.320101,,1.08002525,,
463500,4.37264,,1.09316,,
464400,4.683048,,1.170762,,
465300,4.432349,,1.10808725,,
466200,4.710399,,1.17759975,,
467100,4.767684,,1.191921,,
468000,4.79924,,1.19981,,
468900,4.54232,,1.13558,,
469800,4.827269,,1.20681725,,
470700,4.885975,,1.22149375,,
471600,4.154819,,1.03870475,,
472500,3.932397,,0.98309925,,
473400,4.179084,,1.044771,,
474300,4.229907,,1.05747675,,
475200,4.153924,,1.038481,,
476100,3.93155,,0.9828875,,
477000,4.178184,,1.044546,,
477900,4.228996,,1.057249,,
478800,4.012551,,1.00313775,,
479700,3.797746,,0.9494365,,
480600,4.035985,,1.00899625,,
481500,4.085068,,1.021267,,
482400,3.550435,,0.88760875,,
483300,3.360368,,0.840092,,
484200,3.57117,,0.8927925,,
485100,3.614601,,0.90365025,,
486000,3.411634,,0.8529085,,
486900,3.228998,,0.8072495,,
487800,3.431559,,0.85788975,,
488700,3.473291,,0.86832275,,
489600,3.751389,,0.93784725,,
490500,3.550565,,0.88764125,,
491400,3.773298,,0.9433245,,
492300,3.819187,,0.95479675,,
493200,3.95084,,0.98771,,
494100,3.739338,,0.9348345,,
495000,3.973914,,0.9934785,,
495900,4.022242,,1.0055605,,
496800,4.094497,,1.02362425,,
497700,3.875305,,0.96882625,,
498600,4.11841,,1.0296025,,
499500,4.168495,,1.04212375,,
500400,4.228534,,1.0571335,,
501300,4.002166,,1.0005415,,
502200,4.25323,,1.0633075,,
503100,4.304955,,1.07623875,,
504000,4.134155,,1.03353875,,
504900,3.91284,,0.97821,,
505800,4.1583,,1.039575,,
506700,4.20887,,1.0522175,,
507600,4.125898,,1.0314745,,
508500,3.905025,,0.97625625,,
509400,4.149994,,1.0374985,,
510300,4.200464,,1.050116,,
511200,3.049842,,0.7624605,,
512100,2.886574,,0.7216435,,
513000,3.067654,,0.7669135,,
513900,3.104961,,0.77624025,,
514800,1.606787,,0.40169675,,
515700,1.52077,,0.3801925,,
516600,1.616171,,0.40404275,,
517500,1.635826,,0.4089565,,
518400,0.273236,,0.068309,,
519300,0.258608,,0.064652,,
520200,0.274831,,0.06870775,,
521100,0.278174,,0.0695435,,
522000,0.233154,,0.0582885,,
522900,0.220672,,0.055168,,
523800,0.234516,,0.058629,,
524700,0.237368,,0.059342,,
525600,0.205432,,0.051358,,
526500,0.194434,,0.0486085,,
527400,0.206632,,0.051658,,
528300,0.209145,,0.05228625,,
529200,0.211116,,0.052779,,
530100,0.199814,,0.0499535,,
531000,0.212349,,0.05308725,,
531900,0.214932,,0.053733,,
532800,0.201554,,0.0503885,,
533700,0.190764,,0.047691,,
534600,0.202731,,0.05068275,,
535500,0.205197,,0.05129925,,
536400,0.207971,,0.05199275,,
537300,0.196838,,0.0492095,,
538200,0.209186,,0.0522965,,
539100,0.21173,,0.0529325,,
540000,0.444625,,0.11115625,,
540900,0.420822,,0.1052055,,
541800,0.447221,,0.11180525,,
542700,0.45266,,0.113165,,
543600,1.814728,,0.453682,,
544500,1.717579,,0.42939475,,
545400,1.825326,,0.4563315,,
546300,1.847525,,0.46188125,,
547200,4.147404,,1.036851,,
548100,3.92538,,0.981345,,
549000,4.171626,,1.0429065,,
549900,4.222359,,1.05558975,,
550800,4.522099,,1.13052475,,
551700,4.280016,,1.070004,,
552600,4.54851,,1.1371275,,
553500,4.603826,,1.1509565,,
554400,4.634297,,1.15857425,,
555300,4.386208,,1.096552,,
556200,4.661363,,1.16534075,,
557100,4.718052,,1.179513,,
558000,4.012024,,1.003006,,
558900,3.797247,,0.94931175,,
559800,4.035455,,1.00886375,,
560700,4.084532,,1.021133,,
561600,4.01116,,1.00279,,
562500,3.796429,,0.94910725,,
563400,4.034586,,1.0086465,,
564300,4.083652,,1.020913,,
565200,3.874646,,0.9686615,,
566100,3.667223,,0.91680575,,
567000,3.897275,,0.97431875,,
567900,3.944671,,0.98616775,,
568800,3.428412,,0.857103,,
569700,3.244878,,0.8112195,,
570600,3.448435,,0.86210875,,
571500,3.490373,,0.87259325,,
572400,3.294381,,0.82359525,,
573300,3.118022,,0.7795055,,
574200,3.313621,,0.82840525,,
575100,3.35392,,0.83848,,
576000,3.62246,,0.905615,,
576900,3.428537,,0.85713425,,
577800,3.643616,,0.910904,,
578700,3.687927,,0.92198175,,
579600,3.815056,,0.953764,,
580500,3.610823,,0.90270575,,
581400,3.837337,,0.95933425,,
582300,3.884004,,0.971001,,
583200,3.953775,,0.98844375,,
584100,3.742117,,0.93552925,,
585000,3.976867,,0.99421675,,
585900,4.025231,,1.00630775,,
586800,4.083206,,1.0208015,,
587700,3.864618,,0.9661545,,
588600,4.107053,,1.02676325,,
589500,4.157,,1.03925,,
590400,3.992071,,0.99801775,,
591300,3.778362,,0.9445905,,
592200,4.015386,,1.0038465,,
593100,4.064218,,1.0160545,,
594000,3.984097,,0.99602425,,
594900,3.770815,,0.94270375,,
595800,4.007366,,1.0018415,,
596700,4.056101,,1.01402525,,
597600,2.945024,,0.736256,,
598500,2.787367,,0.69684175,,
599400,2.962224,,0.740556,,
600300,2.998249,,0.74956225,,
601200,1.551564,,0.387891,,
602100,1.468504,,0.367126,,
603000,1.560626,,0.3901565,,
603900,1.579605,,0.39490125,,
604800,0.112772,,0.028193,,
605700,0.106735,,0.02668375,,
606600,0.113431,,0.02835775,,
607500,0.11481,,0.0287025,,
608400,0.096229,,0.02405725,,
609300,0.091078,,0.0227695,,
610200,0.096791,,0.02419775,,
611100,0.097969,,0.02449225,,
612000,0.084788,,0.021197,,
612900,0.080249,,0.02006225,,
613800,0.085283,,0.02132075,,
614700,0.08632,,0.02158,,
615600,0.087134,,0.0217835,,
616500,0.082469,,0.02061725,,
617400,0.087643,,0.02191075,,
618300,0.088708,,0.022177,,
619200,0.083187,,0.02079675,,
620100,0.078734,,0.0196835,,
621000,0.083673,,0.02091825,,
621900,0.084691,,0.02117275,,
622800,0.085836,,0.021459,,
623700,0.081241,,0.02031025,,
624600,0.086337,,0.02158425,,
625500,0.087387,,0.02184675,,
626400,0.183509,,0.04587725,,
627300,0.173686,,0.0434215,,
628200,0.184581,,0.04614525,,
629100,0.186826,,0.0467065,,
630000,0.748991,,0.18724775,,
630900,0.708895,,0.17722375,,
631800,0.753365,,0.18834125,,
632700,0.762527,,0.19063175,,
633600,1.711754,,0.4279385,,
634500,1.620118,,0.4050295,,
635400,1.721751,,0.43043775,,
636300,1.74269,,0.4356725,,
637200,1.866402,,0.4666005,,
638100,1.766487,,0.44162175,,
639000,1.877302,,0.4693255,,
639900,1.900133,,0.47503325,,
640800,1.912709,,0.47817725,,
641700,1.810316,,0.452579,,
642600,1.92388,,0.48097,,
643500,1.947277,,0.48681925,,
644400,1.655879,,0.41396975,,
645300,1.567234,,0.3918085,,
646200,1.66555,,0.4163875,,
647100,1.685805,,0.42145125,,
648000,1.655522,,0.4138805,,
648900,1.566897,,0.39172425,,
649800,1.665191,,0.41629775,,
650700,1.685442,,0.4213605,,
651600,1.599179,,0.39979475,,
652500,1.51357,,0.3783925,,
653400,1.608519,,0.40212975,,
654300,1.62808,,0.40702,,
655200,1.415005,,0.35375125,,
656100,1.339255,,0.33481375,,
657000,1.423269,,0.35581725,,
657900,1.440578,,0.3601445,,
658800,1.359687,,0.33992175,,
659700,1.286898,,0.3217245,,
660600,1.367628,,0.341907,,
661500,1.38426,,0.346065,,
662400,1.495094,,0.3737735,,
663300,1.415057,,0.35376425,,
664200,1.503826,,0.3759565,,
665100,1.522115,,0.38052875,,
666000,1.574584,,0.393646,,
666900,1.490292,,0.372573,,
667800,1.58378,,0.395945,,
668700,1.603041,,0.40076025,,
669600,1.631838,,0.4079595,,
670500,1.54448,,0.38612,,
671400,1.641368,,0.410342,,
672300,1.66133,,0.4153325,,
673200,1.685258,,0.4213145,,
674100,1.59504,,0.39876,,
675000,1.6951,,0.423775,,
675900,1.715715,,0.42892875,,
676800,1.647644,,0.411911,,
677700,1.55944,,0.38986,,
678600,1.657266,,0.4143165,,
679500,1.677421,,0.41935525,,
680400,1.644353,,0.41108825,,
681300,1.556325,,0.38908125,,
682200,1.653956,,0.413489,,
683100,1.674071,,0.41851775,,
684000,1.215497,,0.30387425,,
684900,1.150428,,0.287607,,
685800,1.222596,,0.305649,,
686700,1.237464,,0.309366,,
687600,0.640376,,0.160094,,
688500,0.606094,,0.1515235,,
689400,0.644116,,0.161029,,
690300,0.651949,,0.16298725,,
691200,0.095907,,0.02397675,,
692100,0.090773,,0.02269325,,
693000,0.096467,,0.02411675,,
693900,0.09764,,0.02441,,
694800,0.081838,,0.0204595,,
695700,0.077457,,0.01936425,,
696600,0.082316,,0.020579,,
697500,0.083317,,0.02082925,,
698400,0.072107,,0.01802675,,
699300,0.068247,,0.01706175,,
700200,0.072528,,0.018132,,
701100,0.073411,,0.01835275,,
702000,0.074103,,0.01852575,,
702900,0.070136,,0.017534,,
703800,0.074535,,0.01863375,,
704700,0.075442,,0.0188605,,
705600,0.070746,,0.0176865,,
706500,0.066959,,0.01673975,,
707400,0.071159,,0.01778975,,
708300,0.072025,,0.01800625,,
709200,0.072999,,0.01824975,,
710100,0.069091,,0.01727275,,
711000,0.073425,,0.01835625,,
711900,0.074318,,0.0185795,,
712800,0.156065,,0.03901625,,
713700,0.14771,,0.0369275,,
714600,0.156976,,0.039244,,
715500,0.158885,,0.03972125,,
716400,0.636976,,0.159244,,
717300,0.602877,,0.15071925,,
718200,0.640696,,0.160174,,
719100,0.648488,,0.162122,,
720000,1.455755,,0.36393875,,
720900,1.377823,,0.34445575,,
721800,1.464257,,0.36606425,,
722700,1.482064,,0.370516,,
723600,1.587274,,0.3968185,,
724500,1.502302,,0.3755755,,
725400,1.596544,,0.399136,,
726300,1.61596,,0.40399,,
727200,1.626656,,0.406664,,
728100,1.539576,,0.384894,,
729000,1.636156,,0.409039,,
729900,1.656054,,0.4140135,,
730800,1.408236,,0.352059,,
731700,1.332848,,0.333212,,
732600,1.41646,,0.354115,,
733500,1.433686,,0.3584215,,
734400,1.407932,,0.351983,,
735300,1.332561,,0.33314025,,
736200,1.416155,,0.35403875,,
737100,1.433378,,0.3583445,,
738000,1.360015,,0.34000375,,
738900,1.287209,,0.32180225,,
739800,1.367958,,0.3419895,,
740700,1.384595,,0.34614875,,
741600,1.203386,,0.3008465,,
742500,1.138964,,0.284741,,
